project,file,LOC,Cyclomatic_Complexity,Maintainability_Index,Pylint_Score,PEP8_Violations,Security_Issues
pandas,python_projects\pandas\pandas\core\sorting.py,732,5.5,42.82836445913299,8.31,13,1
pandas,python_projects\pandas\pandas\core\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\core\arrays\base.py,2865,1.7849462365591398,0.0,8.78,75,1
pandas,python_projects\pandas\pandas\core\arrays\boolean.py,422,4.0,47.99564659360919,8.08,6,2
pandas,python_projects\pandas\pandas\core\arrays\categorical.py,3153,3.202247191011236,0.0,8.54,72,4
pandas,python_projects\pandas\pandas\core\arrays\datetimelike.py,2594,3.424778761061947,0.0,8.08,87,5
pandas,python_projects\pandas\pandas\core\arrays\datetimes.py,3029,4.981132075471698,6.8627629203102645,8.4,72,12
pandas,python_projects\pandas\pandas\core\arrays\floating.py,191,1.1428571428571428,100.0,9.35,3,0
pandas,python_projects\pandas\pandas\core\arrays\integer.py,295,1.3076923076923077,80.38532569653066,9.67,3,0
pandas,python_projects\pandas\pandas\core\arrays\interval.py,2014,3.421875,12.714512435611859,8.29,71,7
pandas,python_projects\pandas\pandas\core\arrays\masked.py,1725,3.218390804597701,0.14738193331176944,8.55,55,1
pandas,python_projects\pandas\pandas\core\arrays\numeric.py,295,4.266666666666667,44.749511526818196,7.36,12,1
pandas,python_projects\pandas\pandas\core\arrays\numpy_.py,599,2.6470588235294117,38.809632883860836,8.19,12,0
pandas,python_projects\pandas\pandas\core\arrays\period.py,1483,4.023809523809524,24.5725731528795,7.22,37,4
pandas,python_projects\pandas\pandas\core\arrays\string_.py,1130,4.354166666666667,17.28588016513326,7.44,50,1
pandas,python_projects\pandas\pandas\core\arrays\string_arrow.py,554,4.032258064516129,30.82083650349052,6.69,27,1
pandas,python_projects\pandas\pandas\core\arrays\timedeltas.py,1260,3.953488372093023,23.917753896582855,8.19,36,11
pandas,python_projects\pandas\pandas\core\arrays\_arrow_string_mixins.py,356,2.1315789473684212,31.334059517761027,8.41,18,0
pandas,python_projects\pandas\pandas\core\arrays\_mixins.py,523,2.242424242424242,47.16262758244431,7.87,10,1
pandas,python_projects\pandas\pandas\core\arrays\_ranges.py,206,11.0,61.298498877028976,7.97,3,5
pandas,python_projects\pandas\pandas\core\arrays\_utils.py,65,17.0,58.13632267337365,8.14,2,0
pandas,python_projects\pandas\pandas\core\arrays\__init__.py,43,0.0,0.0,9.38,0,0
pandas,python_projects\pandas\pandas\core\arrays\arrow\accessors.py,501,1.9444444444444444,56.38278898824779,5.88,11,0
pandas,python_projects\pandas\pandas\core\arrays\arrow\array.py,3107,3.76,0.0,8.77,103,2
pandas,python_projects\pandas\pandas\core\arrays\arrow\extension_types.py,174,1.55,52.07347012209325,7.29,8,2
pandas,python_projects\pandas\pandas\core\arrays\arrow\_arrow_utils.py,50,3.0,87.25901830748703,7.0,1,0
pandas,python_projects\pandas\pandas\core\arrays\arrow\__init__.py,7,0.0,0.0,6.67,0,0
pandas,python_projects\pandas\pandas\core\arrays\sparse\accessor.py,488,2.1176470588235294,43.46144799616253,6.7,17,0
pandas,python_projects\pandas\pandas\core\arrays\sparse\array.py,1969,3.569620253164557,2.704320659124045,8.77,55,1
pandas,python_projects\pandas\pandas\core\arrays\sparse\scipy_sparse.py,208,3.4,74.30337562655164,7.5,3,0
pandas,python_projects\pandas\pandas\core\arrays\sparse\__init__.py,19,0.0,0.0,6.67,0,0
pandas,python_projects\pandas\pandas\core\array_algos\datetimelike_accumulations.py,73,1.75,87.39322759774461,8.93,1,0
pandas,python_projects\pandas\pandas\core\array_algos\masked_accumulations.py,97,2.0,80.96770042339051,8.75,2,0
pandas,python_projects\pandas\pandas\core\array_algos\masked_reductions.py,201,2.888888888888889,67.93870208399468,6.42,6,0
pandas,python_projects\pandas\pandas\core\array_algos\putmask.py,150,4.8,68.62904519991653,8.72,4,0
pandas,python_projects\pandas\pandas\core\array_algos\quantile.py,226,4.5,72.22950562800219,9.15,3,3
pandas,python_projects\pandas\pandas\core\array_algos\replace.py,157,6.0,70.19754274794822,9.25,2,0
pandas,python_projects\pandas\pandas\core\array_algos\take.py,546,5.0,43.900367748029865,8.96,12,3
pandas,python_projects\pandas\pandas\core\array_algos\transforms.py,50,7.0,76.13557519727938,9.57,0,0
pandas,python_projects\pandas\pandas\core\array_algos\__init__.py,9,0.0,0.0,0.0,2,0
pandas,python_projects\pandas\pandas\core\computation\align.py,227,6.714285714285714,56.62524460439422,8.67,7,0
pandas,python_projects\pandas\pandas\core\computation\api.py,2,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\core\computation\check.py,8,0.0,0.0,8.0,0,0
pandas,python_projects\pandas\pandas\core\computation\common.py,48,4.5,86.9987178422042,8.97,0,0
pandas,python_projects\pandas\pandas\core\computation\engines.py,151,1.5833333333333333,75.80827821365077,8.78,1,0
pandas,python_projects\pandas\pandas\core\computation\eval.py,451,7.857142857142857,51.61220234261315,8.6,13,0
pandas,python_projects\pandas\pandas\core\computation\expr.py,850,2.673076923076923,31.717992890192054,8.15,17,3
pandas,python_projects\pandas\pandas\core\computation\expressions.py,290,3.2857142857142856,59.54315257153826,8.26,4,1
pandas,python_projects\pandas\pandas\core\computation\ops.py,561,2.2745098039215685,39.00155274842995,8.98,4,0
pandas,python_projects\pandas\pandas\core\computation\parsing.py,252,6.166666666666667,62.42950897010778,9.66,8,0
pandas,python_projects\pandas\pandas\core\computation\pytables.py,667,3.0338983050847457,25.086871224566888,8.95,14,2
pandas,python_projects\pandas\pandas\core\computation\scope.py,356,2.5555555555555554,57.282506534434354,9.84,4,3
pandas,python_projects\pandas\pandas\core\computation\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\core\dtypes\api.py,83,0.0,0.0,5.0,0,0
pandas,python_projects\pandas\pandas\core\dtypes\astype.py,303,8.0,56.33283817297832,7.48,8,0
pandas,python_projects\pandas\pandas\core\dtypes\base.py,590,1.6842105263157894,41.125712553720554,7.79,12,1
pandas,python_projects\pandas\pandas\core\dtypes\cast.py,1847,8.652173913043478,0.0,8.39,52,3
pandas,python_projects\pandas\pandas\core\dtypes\common.py,1962,3.926829268292683,4.867586391359225,8.72,30,2
pandas,python_projects\pandas\pandas\core\dtypes\concat.py,336,13.0,56.03177301991003,7.48,13,0
pandas,python_projects\pandas\pandas\core\dtypes\dtypes.py,2450,3.036764705882353,0.0,8.29,69,1
pandas,python_projects\pandas\pandas\core\dtypes\generic.py,148,1.0,69.83636366463915,8.86,6,0
pandas,python_projects\pandas\pandas\core\dtypes\inference.py,499,2.5,13.776879010358735,8.71,4,0
pandas,python_projects\pandas\pandas\core\dtypes\missing.py,740,4.214285714285714,38.48013273688514,8.44,12,0
pandas,python_projects\pandas\pandas\core\dtypes\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\core\groupby\base.py,121,1.0,92.50452333024417,9.29,1,0
pandas,python_projects\pandas\pandas\core\groupby\categorical.py,83,6.0,79.77182346205427,9.13,4,0
pandas,python_projects\pandas\pandas\core\groupby\generic.py,3407,3.6721311475409837,5.346531661051492,8.08,154,4
pandas,python_projects\pandas\pandas\core\groupby\groupby.py,5809,3.3666666666666667,0.0,8.19,238,12
pandas,python_projects\pandas\pandas\core\groupby\grouper.py,955,5.916666666666667,31.73622242639202,8.27,30,4
pandas,python_projects\pandas\pandas\core\groupby\indexing.py,304,3.1875,56.67165862348347,8.43,11,0
pandas,python_projects\pandas\pandas\core\groupby\numba_.py,183,2.6666666666666665,75.90827048072293,9.6,11,2
pandas,python_projects\pandas\pandas\core\groupby\ops.py,1258,3.426470588235294,11.914671376876035,8.28,26,6
pandas,python_projects\pandas\pandas\core\groupby\__init__.py,15,0.0,0.0,7.5,0,0
pandas,python_projects\pandas\pandas\core\indexers\objects.py,515,4.105263157894737,54.27729499299165,6.96,25,1
pandas,python_projects\pandas\pandas\core\indexers\utils.py,554,6.384615384615385,39.0331726280389,9.26,8,0
pandas,python_projects\pandas\pandas\core\indexers\__init__.py,31,0.0,0.0,5.0,0,0
pandas,python_projects\pandas\pandas\core\indexes\accessors.py,698,2.76,53.768427972882506,7.25,37,0
pandas,python_projects\pandas\pandas\core\indexes\api.py,338,7.0,56.62018257131998,8.78,2,0
pandas,python_projects\pandas\pandas\core\indexes\base.py,7872,4.600858369098712,0.0,7.84,249,10
pandas,python_projects\pandas\pandas\core\indexes\category.py,535,2.411764705882353,55.56999608356763,7.44,14,0
pandas,python_projects\pandas\pandas\core\indexes\datetimelike.py,855,2.843137254901961,29.525310566786825,7.56,20,5
pandas,python_projects\pandas\pandas\core\indexes\datetimes.py,1155,3.7666666666666666,32.51571051715478,7.56,23,1
pandas,python_projects\pandas\pandas\core\indexes\extension.py,176,2.0,73.0154028214102,7.53,4,1
pandas,python_projects\pandas\pandas\core\indexes\frozen.py,118,1.5833333333333333,79.86369938333095,9.77,1,0
pandas,python_projects\pandas\pandas\core\indexes\interval.py,1295,3.697674418604651,27.727752181430347,8.58,39,0
pandas,python_projects\pandas\pandas\core\indexes\multi.py,4338,5.111111111111111,0.0,8.94,172,2
pandas,python_projects\pandas\pandas\core\indexes\period.py,619,2.5,49.46288658794574,7.73,11,1
pandas,python_projects\pandas\pandas\core\indexes\range.py,1482,4.22972972972973,0.0,8.45,43,2
pandas,python_projects\pandas\pandas\core\indexes\timedeltas.py,342,3.2,60.40597388299575,6.43,5,0
pandas,python_projects\pandas\pandas\core\indexes\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\core\interchange\buffer.py,135,1.3571428571428572,74.83653378444312,9.73,1,0
pandas,python_projects\pandas\pandas\core\interchange\column.py,474,3.6875,51.198304757580885,8.48,26,0
pandas,python_projects\pandas\pandas\core\interchange\dataframe.py,113,1.8571428571428572,66.63019985380684,9.64,6,0
pandas,python_projects\pandas\pandas\core\interchange\dataframe_protocol.py,465,1.088235294117647,38.24800365234,9.56,14,0
pandas,python_projects\pandas\pandas\core\interchange\from_dataframe.py,589,4.923076923076923,49.92415255540638,9.74,28,3
pandas,python_projects\pandas\pandas\core\interchange\utils.py,183,4.75,71.12850355850782,7.5,5,0
pandas,python_projects\pandas\pandas\core\interchange\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\core\internals\api.py,177,4.0,70.93881750182682,7.76,8,0
pandas,python_projects\pandas\pandas\core\internals\blocks.py,2381,3.93,0.0,8.63,97,14
pandas,python_projects\pandas\pandas\core\internals\concat.py,479,6.125,43.72558939133886,7.94,15,0
pandas,python_projects\pandas\pandas\core\internals\construction.py,1017,8.636363636363637,22.815398960816474,9.04,18,0
pandas,python_projects\pandas\pandas\core\internals\managers.py,2519,3.1846153846153844,0.0,8.51,75,14
pandas,python_projects\pandas\pandas\core\internals\ops.py,154,4.333333333333333,69.19831105826046,9.22,6,5
pandas,python_projects\pandas\pandas\core\internals\__init__.py,65,5.0,81.98833358797907,0.0,4,0
pandas,python_projects\pandas\pandas\core\methods\describe.py,370,3.125,56.44955720456611,8.93,8,1
pandas,python_projects\pandas\pandas\core\methods\selectn.py,301,5.2727272727272725,56.11787419211928,8.6,1,0
pandas,python_projects\pandas\pandas\core\methods\to_dict.py,286,8.5,59.125139287456264,7.89,11,0
pandas,python_projects\pandas\pandas\core\methods\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\core\ops\array_ops.py,603,7.636363636363637,45.942579213500956,8.68,12,2
pandas,python_projects\pandas\pandas\core\ops\common.py,142,3.5,73.25724914601379,5.21,0,0
pandas,python_projects\pandas\pandas\core\ops\dispatch.py,31,2.0,94.58350082597939,10.0,2,0
pandas,python_projects\pandas\pandas\core\ops\docstrings.py,783,9.0,50.47314460557313,6.17,3,1
pandas,python_projects\pandas\pandas\core\ops\invalid.py,77,2.0,89.54644952636161,9.52,1,0
pandas,python_projects\pandas\pandas\core\ops\mask_ops.py,195,5.75,64.90656235210167,7.74,1,0
pandas,python_projects\pandas\pandas\core\ops\missing.py,177,7.0,60.1468579472492,9.81,2,0
pandas,python_projects\pandas\pandas\core\ops\__init__.py,94,0.0,0.0,10.0,0,0
pandas,python_projects\pandas\pandas\core\reshape\api.py,41,0.0,0.0,8.57,0,0
pandas,python_projects\pandas\pandas\core\reshape\concat.py,950,7.5625,36.30470213889445,8.28,22,0
pandas,python_projects\pandas\pandas\core\reshape\encoding.py,582,20.0,49.8297422030086,7.8,19,0
pandas,python_projects\pandas\pandas\core\reshape\melt.py,671,12.75,30.038927686608652,8.26,14,0
pandas,python_projects\pandas\pandas\core\reshape\merge.py,3084,9.666666666666666,0.0,8.23,107,11
pandas,python_projects\pandas\pandas\core\reshape\pivot.py,1276,11.833333333333334,29.66638008194821,8.62,35,1
pandas,python_projects\pandas\pandas\core\reshape\reshape.py,1122,7.0,20.40528984462541,8.02,52,6
pandas,python_projects\pandas\pandas\core\reshape\tile.py,672,6.7272727272727275,44.52451683155381,8.49,23,0
pandas,python_projects\pandas\pandas\core\reshape\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\core\sparse\api.py,5,0.0,0.0,6.67,0,0
pandas,python_projects\pandas\pandas\core\sparse\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\core\strings\accessor.py,3952,3.6129032258064515,10.778953325482364,7.7,129,1
pandas,python_projects\pandas\pandas\core\strings\object_array.py,546,2.2181818181818183,22.459084202598007,7.8,31,0
pandas,python_projects\pandas\pandas\core\strings\__init__.py,24,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\core\tools\datetimes.py,1194,7.25,35.050441169822534,7.08,49,2
pandas,python_projects\pandas\pandas\core\tools\numeric.py,325,48.0,56.07103205735024,7.87,7,1
pandas,python_projects\pandas\pandas\core\tools\timedeltas.py,247,4.0,69.17173573962232,6.98,7,0
pandas,python_projects\pandas\pandas\core\tools\times.py,153,5.5,66.49663558943502,7.79,2,0
pandas,python_projects\pandas\pandas\core\tools\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\core\util\hashing.py,350,6.6,61.29738782542874,7.64,4,1
pandas,python_projects\pandas\pandas\core\util\numba_.py,150,3.0,71.01328928174891,9.36,7,0
pandas,python_projects\pandas\pandas\core\util\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\core\window\common.py,172,9.666666666666666,55.20849984916987,7.53,9,0
pandas,python_projects\pandas\pandas\core\window\doc.py,174,1.0,67.74168288326109,6.88,14,0
pandas,python_projects\pandas\pandas\core\window\ewm.py,1096,3.269230769230769,42.65383327925675,8.35,45,0
pandas,python_projects\pandas\pandas\core\window\expanding.py,1127,1.0714285714285714,64.30187167929947,9.14,13,0
pandas,python_projects\pandas\pandas\core\window\numba_.py,357,2.0,57.351447732573305,8.45,8,0
pandas,python_projects\pandas\pandas\core\window\online.py,117,1.6,69.84868673498308,8.4,2,0
pandas,python_projects\pandas\pandas\core\window\rolling.py,3156,2.9468085106382977,0.0,8.67,86,1
pandas,python_projects\pandas\pandas\core\window\__init__.py,23,0.0,0.0,7.5,0,0
pandas,python_projects\pandas\pandas\core\_numba\executor.py,245,2.0,67.4720764579485,7.82,6,0
pandas,python_projects\pandas\pandas\core\_numba\extensions.py,586,1.5555555555555556,48.26563919325558,5.97,23,11
pandas,python_projects\pandas\pandas\core\_numba\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\core\_numba\kernels\mean_.py,198,7.25,50.864589152711034,8.09,2,0
pandas,python_projects\pandas\pandas\core\_numba\kernels\min_max_.py,179,15.0,51.41985207400622,8.17,7,0
pandas,python_projects\pandas\pandas\core\_numba\kernels\shared.py,29,4.0,80.197508335938,6.25,0,0
pandas,python_projects\pandas\pandas\core\_numba\kernels\sum_.py,255,5.8,44.200325324250734,7.71,2,0
pandas,python_projects\pandas\pandas\core\_numba\kernels\var_.py,251,8.25,44.279757310005884,8.29,1,0
pandas,python_projects\pandas\pandas\core\_numba\kernels\__init__.py,27,0.0,0.0,8.0,0,0
pandas,python_projects\pandas\pandas\errors\cow.py,28,0.0,0.0,0.0,1,0
pandas,python_projects\pandas\pandas\errors\__init__.py,1088,1.2291666666666667,13.657370883077544,9.46,83,0
pandas,python_projects\pandas\pandas\io\api.py,65,0.0,0.0,10.0,0,0
pandas,python_projects\pandas\pandas\io\clipboards.py,198,12.0,64.75687178623657,8.71,6,0
pandas,python_projects\pandas\pandas\io\common.py,1288,4.019230769230769,22.7269554511483,9.16,47,9
pandas,python_projects\pandas\pandas\io\feather_format.py,158,2.5,82.02794166459906,4.29,7,0
pandas,python_projects\pandas\pandas\io\html.py,1248,3.25,28.451474078657295,8.86,26,1
pandas,python_projects\pandas\pandas\io\iceberg.py,151,4.5,78.1894223915285,9.03,7,0
pandas,python_projects\pandas\pandas\io\orc.py,243,7.5,66.26680260365642,9.07,15,2
pandas,python_projects\pandas\pandas\io\parquet.py,669,5.3125,49.13316074700177,8.01,22,1
pandas,python_projects\pandas\pandas\io\pickle.py,209,2.0,76.67082809154924,10.0,6,2
pandas,python_projects\pandas\pandas\io\pytables.py,5569,4.177865612648222,0.0,8.66,158,47
pandas,python_projects\pandas\pandas\io\spss.py,93,4.0,85.01275225569,7.5,3,0
pandas,python_projects\pandas\pandas\io\sql.py,2960,3.798076923076923,0.0,7.0,80,10
pandas,python_projects\pandas\pandas\io\stata.py,3854,4.389705882352941,0.0,8.77,91,5
pandas,python_projects\pandas\pandas\io\xml.py,1142,7.375,32.24367787777082,8.09,47,5
pandas,python_projects\pandas\pandas\io\_util.py,169,6.5,57.14824426527373,8.55,2,0
pandas,python_projects\pandas\pandas\io\__init__.py,13,0.0,0.0,7.5,0,0
pandas,python_projects\pandas\pandas\io\clipboard\__init__.py,747,2.75,45.44086427844816,5.77,11,26
pandas,python_projects\pandas\pandas\io\excel\_base.py,1857,3.851063829787234,24.611121776988316,8.28,85,9
pandas,python_projects\pandas\pandas\io\excel\_calamine.py,124,1.625,64.27095689990911,5.42,2,0
pandas,python_projects\pandas\pandas\io\excel\_odfreader.py,249,3.6153846153846154,49.04842565993565,3.68,3,0
pandas,python_projects\pandas\pandas\io\excel\_odswriter.py,357,3.6666666666666665,52.847276484937446,6.36,9,1
pandas,python_projects\pandas\pandas\io\excel\_openpyxl.py,642,3.8,42.2016934761575,6.29,7,0
pandas,python_projects\pandas\pandas\io\excel\_pyxlsb.py,127,3.0,67.06686242929916,6.79,5,0
pandas,python_projects\pandas\pandas\io\excel\_util.py,328,2.625,60.29599789058062,9.28,5,3
pandas,python_projects\pandas\pandas\io\excel\_xlrd.py,140,1.625,66.64428262974417,6.33,1,0
pandas,python_projects\pandas\pandas\io\excel\_xlsxwriter.py,284,6.875,53.895985630953234,8.24,4,0
pandas,python_projects\pandas\pandas\io\excel\__init__.py,19,0.0,0.0,8.89,0,0
pandas,python_projects\pandas\pandas\io\formats\console.py,95,3.3333333333333335,74.91232887143953,8.79,1,0
pandas,python_projects\pandas\pandas\io\formats\css.py,425,3.6666666666666665,56.0113947717354,9.5,11,1
pandas,python_projects\pandas\pandas\io\formats\csvs.py,336,2.7142857142857144,37.487715525667866,8.05,6,2
pandas,python_projects\pandas\pandas\io\formats\excel.py,942,4.159090909090909,19.935780731060138,8.6,10,1
pandas,python_projects\pandas\pandas\io\formats\format.py,2079,3.9213483146067416,0.0,8.63,47,4
pandas,python_projects\pandas\pandas\io\formats\html.py,650,4.827586206896552,25.647655738561568,8.65,19,1
pandas,python_projects\pandas\pandas\io\formats\info.py,1106,1.5576923076923077,30.958277481689315,9.2,12,0
